0.001,-1.5989702650920892e-7
0.002,-6.468768496940431e-8
0.003,-3.354352785361957e-8
0.004,-1.9122361643200504e-8
0.005,-1.1451532064113228e-8
0.006,-7.0658472223005125e-9
0.007,-4.4475780178017455e-9
0.008,-2.839518973163865e-9
0.009000000000000001,-1.8321521430194e-9
0.010000000000000002,-1.1918731867582753e-9
0.011,-7.804077527485566e-10
0.012,-5.136983392679194e-10
0.013000000000000001,-3.3962185929078793e-10
0.014000000000000002,-2.253628098103647e-10
0.015,-1.5001410153912889e-10
0.016,-1.0012841437525568e-10
0.017,-6.69894099341761e-11
0.018000000000000002,-4.491113728098296e-11
0.019000000000000003,-3.016461457360926e-11
0.02,-2.0293210358450728e-11
0.021,-1.3672240753518546e-11
0.022000000000000002,-9.223633405714266e-12
0.023,-6.22994103509354e-12
0.024,-4.212488865977715e-12
0.025,-2.8511880020290996e-12
0.026000000000000002,-1.9315659135413773e-12
0.027000000000000003,-1.3096593418849583e-12
0.028,-8.886779740728144e-13
0.029,-6.034522749225178e-13
0.030000000000000002,-4.1004516366374375e-13
0.031,-2.787987318347595e-13
0.032,-1.8967158974318e-13
0.033,-1.2910704515985057e-13
0.034,-8.792635135581363e-14
0.035,-5.990957358596848e-14
0.036000000000000004,-4.0838450799199307e-14
0.037000000000000005,-2.7850113580835247e-14
0.038,-1.900024136033033e-14
0.039,-1.2967500719923342e-14
0.04,-8.853393764846109e-15
0.041,-6.046605051494817e-15
0.042,-4.13099179144829e-15
0.043000000000000003,-2.8231314126067565e-15
0.044000000000000004,-1.9299031053365844e-15
0.045,-1.3196586937815448e-15
0.046,-9.026178397753163e-16
0.047,-6.17528784652477e-16
0.048,-4.22587523871073e-16
0.049,-2.8925294190741856e-16
0.05,-1.9803242497667328e-16
0.051000000000000004,-1.3560891836015716e-16
0.052000000000000005,-9.288164122566358e-17
0.053000000000000005,-6.362937671405103e-17
0.054,-4.3598173662195866e-17
0.055,-2.9878489110067664e-17
0.056,-2.047980029275479e-17
0.057,-1.4039988599250805e-17
0.058,-9.626736817671052e-18
0.059000000000000004,-6.601767741285911e-18
0.060000000000000005,-4.528014451115898e-18
0.061,-3.106129306051197e-18
0.062,-2.1310482265200582e-18
0.063,-1.4622681029512122e-18
0.064,-1.0035032356742594e-18
0.065,-6.8875813651949725e-19
0.066,-4.727909356570508e-19
0.067,-3.2458189829257252e-19
0.068,-2.2285921792444345e-19
0.069,-1.5303350649762995e-19
0.07,-1.0509707146308457e-19
0.07100000000000001,-7.218408532599092e-20
0.07200000000000001,-4.958356164132452e-20
0.07300000000000001,-3.4062625260281245e-20
0.074,-2.340245507352842e-20
0.075,-1.6080015059603815e-20
0.076,-1.1049740494567648e-20
0.077,-7.593766117791064e-21
0.078,-5.21916255763413e-21
0.079,-3.587417287487387e-21
0.08,-2.4660363413380414e-21
0.081,-1.6953236644943086e-21
0.082,-1.1655756345045757e-21
0.083,-8.014235896082717e-22
0.084,-5.51082704219267e-22
0.085,-3.789689606907316e-22
0.08600000000000001,-2.6062851660688624e-22
0.08700000000000001,-1.792548494735945e-22
0.08800000000000001,-1.2329625041716334e-22
0.089,-8.481215693301796e-23
0.09,-5.83438337315066e-23
0.091,-4.013837520884316e-23
0.092,-2.7615439622829534e-23
0.093,-1.9000755916394583e-23
0.094,-1.3074225112891759e-23
0.095,-8.996770356330876e-24
0.096,-6.191307341115812e-24
0.097,-4.260912478631433e-24
